it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,RTO,Engine Displacement,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,city,Features Count
0,Hatchback,110000.0,Manual,3,Ford,Ford Figo,2012,1040,Diesel EXI,240000.0,2012,Third Party,Diesel,5.0,KA18,1399.0,8.0,7.0,5.0,14.0,7.0,20.0,68.05,160.0,Others,Duratorq Diesel Engine,4.0,2.0,SOHC,CRDI,Yes,No,3795.0,1680.0,1427.0,2489.0,1458.0,1459.0,1105.0,5.0,Front-Wheel Drive,Power,4.9,Ventilated Disc,Drum,148.0,14.8,"Tubeless, Radial",5.0,284.0,14.0,14.0,bangalore,9
0,Hatchback,30000.0,Automatic,1,Maruti,Maruti Wagon R,2022,7055,ZXI AMT 1.2,680000.0,2022,Third Party,Petrol,5.0,KA02,1197.0,10.0,10.0,11.0,27.0,9.0,20.52,81.8,113.0,Others,K12M Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3655.0,1620.0,1675.0,2435.0,1458.0,1459.0,837.5,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,152.0,18.6,"Tubeless, Radial",5.0,341.0,13.0,13.0,bangalore,9
0,Sedan,60000.0,Manual,2,Tata,Tata Manza,2011,2754,Aura (ABS) Safire BS IV,250000.0,2011,Third Party,Petrol,5.0,KA03,1368.0,15.0,7.0,7.0,15.0,5.0,13.7,88.8,116.0,Others,"4 Cylinder, MPFI, Petrol",4.0,4.0,DOHC,MPFI,No,No,4413.0,1703.0,1550.0,2520.0,1458.0,1459.0,1112.5,5.0,Front-Wheel Drive,Power,5.1,Ventilated Disc,Drum,163.0,15.2,"Tubeless, Radial",4.0,460.0,15.0,15.0,bangalore,9
0,Hatchback,80000.0,Manual,1,Maruti,Maruti Baleno,2018,3970,1.2 Alpha,720000.0,2018,Third Party,Petrol,5.0,KA04,1197.0,15.0,12.0,13.0,28.0,9.0,21.4,83.1,115.0,Others,VVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,890.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,180.0,12.36,"Tubeless, Radial",5.0,339.0,16.0,16.0,bangalore,9
0,Hatchback,110000.0,Manual,4,Tata,Tata Nano,2011,2796,Lx,60000.0,2011,Third Party,Petrol,4.0,KA03,624.0,11.0,8.0,7.0,12.0,4.0,26.0,35.0,4.8,Others,Motronic engine managemen,2.0,2.0,SOHC,MPFI,No,No,3099.0,1495.0,1620.0,2230.0,1325.0,1315.0,600.0,4.0,Rear-Wheel Drive,Power,4.0,Disc,Drum,105.0,12.5,"Tubeless, Radial",4.0,80.0,12.0,12.0,bangalore,9
0,Sedan,70000.0,Automatic,5,Skoda,Skoda Superb,2010,3204,1.8 TSI,357000.0,2010,Third Party,Petrol,5.0,KA19,1798.0,19.0,12.0,14.0,25.0,6.0,12.6,161.6,25.2,Others,In-Line Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4838.0,1817.0,1482.0,2761.0,1545.0,1561.0,1567.0,7.0,Front-Wheel Drive,Power,5.4,Disc,Disc,205.0,9.1,"Tubeless, Radial",4.0,565.0,16.0,16.0,bangalore,9
0,Sedan,45621.0,Manual,1,Maruti,Maruti Ciaz,2018,6550,Zeta BSIV,798000.0,2019,Third Party,Petrol,5.0,KA03,1462.0,21.0,11.0,10.0,27.0,8.0,21.56,103.25,138.0,Silver,k15B VVT Engine,4.0,4.0,DOHC,MPFI,No,No,4490.0,1730.0,1485.0,2650.0,1458.0,1459.0,1025.0,5.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,190.0,14.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,bangalore,9
0,SUV,38199.0,Manual,2,Renault,Renault Captur,2018,6101,1.5 Diesel RXT Mono,858000.0,2019,Zero Dep,Diesel,5.0,KA53,1461.0,26.0,13.0,14.0,27.0,8.0,20.37,108.45,240.0,Brown,K9K dCi Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4329.0,1813.0,1619.0,2673.0,1458.0,1459.0,1250.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,165.0,13.24,"Radial, Tubeless",5.0,392.0,17.0,17.0,bangalore,9
0,Hatchback,91660.0,Manual,1,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,608000.0,2016,Zero Dep,Petrol,5.0,KA01,1197.0,18.0,11.0,12.0,24.0,8.0,18.6,81.83,114.7,White,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1066.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,Tubeless,5.0,295.0,16.0,16.0,bangalore,9
0,Sedan,51947.0,Manual,2,Honda,Honda City,2015,1280,i VTEC VX,698000.0,2015,Comprehensive,Petrol,5.0,KA05,1497.0,18.0,12.0,9.0,23.0,4.0,17.4,117.3,145.0,White,i VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1065.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,bangalore,9
0,MUV,80000.0,Manual,2,Tata,Tata Hexa,2018,2501,XM,1250000.0,2018,Third Party,Diesel,7.0,KA41,2179.0,22.0,11.0,13.0,22.0,8.0,17.6,153.86,400.0,Others,2.2 LTR. VARICOR 400,4.0,4.0,DOHC,CRDi,Yes,No,4788.0,1900.0,1785.0,2850.0,1458.0,1459.0,1865.0,6.0,All-Wheel Drive,Power,5.75,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,128.0,17.0,17.0,bangalore,9
0,SUV,76836.0,Manual,2,Maruti,Maruti SX4 S Cross,2016,4277,DDiS 200 Zeta,751000.0,2016,Third Party,Diesel,5.0,KA05,1248.0,21.0,11.0,13.0,22.0,8.0,23.65,88.5,200.0,Silver,DDiS 200 Diesel Engine,4.0,4.0,DOHC,DDIS,Yes,No,4300.0,1785.0,1595.0,2600.0,1458.0,1459.0,1230.0,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Solid Disc,190.0,12.0,"Tubeless, Radial",5.0,353.0,16.0,16.0,bangalore,9
0,Hatchback,27000.0,Automatic,2,Honda,Honda Brio,2015,1193,VX AT,535000.0,2015,Comprehensive,Petrol,5.0,KA04,1198.0,12.0,11.0,9.0,21.0,5.0,16.5,86.8,109.0,White,i-VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,3610.0,1680.0,1500.0,2345.0,1480.0,1465.0,970.0,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,185.0,16.0,"Tubeless, Radial",5.0,175.0,14.0,14.0,bangalore,9
0,Sedan,33222.0,Automatic,1,Hyundai,Hyundai Verna,2017,5969,VTVT 1.6 AT SX Option,1035000.0,2017,Zero Dep,Petrol,5.0,KA03,1591.0,26.0,13.0,10.0,31.0,10.0,17.0,121.3,151.0,Red,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1238.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,158.83,12.04,Tubeless,4.0,480.0,16.0,16.0,bangalore,9
0,Hatchback,47333.0,Manual,1,Hyundai,Hyundai i10,2013,1577,Era 1.1 iTech SE,328000.0,2013,Comprehensive,Petrol,5.0,KA04,1086.0,7.0,7.0,4.0,10.0,1.0,19.81,68.05,99.04,Red,IRDE2 Engine,4.0,3.0,SOHC,MPFI,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,900.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,"Tubeless, Radial",5.0,225.0,13.0,13.0,bangalore,9
0,Sedan,46000.0,Manual,1,Hyundai,Hyundai Verna,2017,1779,1.6 VTVT S,740000.0,2017,Comprehensive,Petrol,5.0,KA03,1591.0,16.0,10.0,8.0,26.0,7.0,17.01,121.3,154.9,Maroon,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4375.0,1700.0,1475.0,2570.0,1458.0,1459.0,1189.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,196.0,10.5,Tubeless,4.0,465.0,16.0,16.0,bangalore,9
0,MUV,68000.0,Manual,1,Toyota,Toyota Innova,2012,2275,2.5 VX (Diesel) 7 Seater BS IV,875000.0,2012,Third Party,Diesel,7.0,KA05,2494.0,13.0,12.0,10.0,22.0,10.0,12.99,100.6,200.0,Silver,2KD-FTV Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4585.0,1765.0,1760.0,2750.0,1510.0,1510.0,1680.0,5.0,Rear-Wheel Drive,Power,5.4,Ventilated Disc,Drum,155.0,13.3,"Tubeless, Radial",5.0,300.0,15.0,15.0,bangalore,9
0,Hatchback,40000.0,Manual,2,Nissan,Nissan Micra Active,2015,3308,XV,480000.0,2015,Third Party,Petrol,5.0,KA03,1198.0,11.0,10.0,6.0,26.0,7.0,19.69,67.04,104.0,Green,In Line Petrol Engine,3.0,4.0,DOHC,EFI,No,No,3801.0,1665.0,1530.0,2450.0,1458.0,1459.0,1095.0,5.0,Front-Wheel Drive,Power,4.65,Ventilated Disc,Drum,160.0,15.0,"Tubeless, Radial",5.0,251.0,16.0,16.0,bangalore,9
0,Sedan,90000.0,Manual,2,Mitsubishi,Mitsubishi Lancer,2001,3396,GLXD,76000.0,2001,Third Party,Diesel,5.0,KA01,1998.0,14.0,10.0,7.0,14.0,4.0,14.8,68.0,12.5,Silver,In-Line Engine,4.0,2.0,SOHC,IDI,No,No,4290.0,1690.0,1430.0,2500.0,1450.0,1460.0,1095.0,5.0,Front-Wheel Drive,Power,5.1,Ventilated Disc,Drum,155.0,17.86,"Tubeless, Radial",4.0,420.0,13.0,13.0,bangalore,9
0,Hatchback,90000.0,Manual,4,Hyundai,Hyundai i10,2010,1567,Era,210000.0,2010,Third Party,Petrol,5.0,KA03,1086.0,6.0,7.0,4.0,11.0,7.0,19.81,68.05,99.04,Others,IRDE2 Engine,4.0,3.0,SOHC,MPFI,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,860.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,Tubeless,5.0,225.0,13.0,13.0,bangalore,8
0,Hatchback,80000.0,Manual,1,Maruti,Maruti Swift,2014,4164,VDI BSIV,480000.0,2014,Third Party,Diesel,5.0,KA03,1248.0,10.0,10.0,9.0,21.0,6.0,25.2,74.0,190.0,Others,DDiS Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,3840.0,1735.0,1530.0,2450.0,1458.0,1459.0,960.0,5.0,Front-Wheel Drive,Power,4.8,Ventilated Disc,Drum,155.0,14.8,Tubeless,5.0,204.0,14.0,14.0,bangalore,9
0,Sedan,150000.0,Manual,2,Hyundai,Hyundai Verna,2012,1825,1.6 CRDi EX MT,380000.0,2012,Third Party,Diesel,5.0,KA03,1582.0,11.0,9.0,6.0,13.0,5.0,22.32,126.3,259.9,Others,VGT CRDi Diesel Engine,4.0,4.0,DOHC,CRDI,No,No,4370.0,1700.0,1475.0,2570.0,1495.0,1502.0,1240.0,4.0,Front-Wheel Drive,Power,5.2,Disc,Disc,190.0,10.5,"Tubeless, Radial",4.0,465.0,15.0,15.0,bangalore,9
0,SUV,20000.0,Manual,1,Tata,Tata Nexon,2022,8893,XZ Plus HS Dark Edition,1280000.0,2022,Third Party,Petrol,5.0,KA31,1199.0,21.0,13.0,14.0,25.0,9.0,17.57,118.36,170.0,Others,1.2l Turbocharged Revotron Engine,3.0,4.0,DOHC,MPFI,Yes,No,3993.0,1811.0,1606.0,2498.0,1458.0,1459.0,1395.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.19,11.64,"Tubeless, Radial",5.0,350.0,16.0,16.0,bangalore,9
0,SUV,43791.0,Automatic,1,Ford,Ford Ecosport,2016,889,1.5 Ti VCT AT Titanium BSIV,770000.0,2016,Comprehensive,Petrol,5.0,KA03,1499.0,15.0,13.0,13.0,25.0,7.0,15.63,110.4,140.0,Black,Ti-VCT Petrol Engine,4.0,4.0,DOHC,Direct Injection,No,No,3999.0,1765.0,1708.0,2520.0,1519.0,1524.0,1250.0,6.0,Front-Wheel Drive,Power,5.3,Ventilated Disc,Drum,182.0,16.0,"Tubeless, Radial",5.0,346.0,16.0,16.0,bangalore,9
0,Hatchback,87660.0,Automatic,1,Maruti,Maruti Swift,2018,10404,VXI AMT,599000.0,2018,Third Party,Petrol,5.0,KA01,1197.0,10.0,8.0,7.0,26.0,6.0,22.56,88.5,113.0,Red,K Series Dual jet,4.0,4.0,DOHC,CRDI,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,890.0,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,155.0,14.8,"Radial, Tubeless",5.0,268.0,14.0,14.0,bangalore,9
0,SUV,90000.0,Automatic,5,Mahindra,Mahindra XUV500,2016,3810,AT W10 AWD,800000.0,2016,Third Party,Diesel,7.0,KA03,2179.0,23.0,10.0,17.0,30.0,8.0,16.0,140.0,330.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1458.0,1459.0,2000.0,6.0,All-Wheel Drive,Power,5.6,Disc,Disc,185.0,10.0,Tubeless,5.0,720.0,17.0,17.0,bangalore,9
0,Hatchback,71938.0,Manual,3,Hyundai,Hyundai Santro Xing,2011,1711,GLS,232000.0,2011,Comprehensive,Petrol,5.0,KA19,1086.0,9.0,6.0,6.0,16.0,4.0,17.92,62.1,96.1,Others,Petrol Engine,3.0,4.0,SOHC,MPFI,No,No,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,825.0,5.0,Front-Wheel Drive,Power,4.4,Ventilated Disc,Drum,141.0,16.2,"Tubeless, Radial",5.0,218.0,13.0,13.0,bangalore,9
0,Sedan,104938.0,Manual,2,Hyundai,Hyundai Verna,2013,1832,1.6 SX VTVT,525000.0,2013,Comprehensive,Petrol,5.0,KA01,1591.0,16.0,11.0,9.0,25.0,5.0,17.01,121.3,154.9,Silver,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4375.0,1700.0,1475.0,2570.0,1458.0,1459.0,1260.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,196.0,10.5,"Tubeless, Radial",4.0,465.0,16.0,16.0,bangalore,9
0,Sedan,30000.0,Manual,1,Honda,Honda City,2020,7260,V MT,950000.0,2020,Third Party,Petrol,5.0,KL58,1497.0,21.0,10.0,12.0,24.0,11.0,17.4,117.6,145.0,Others,i-VTEC,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1490.0,1480.0,1061.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,bangalore,9
0,Sedan,124707.0,Manual,2,Skoda,Skoda Rapid,2017,3140,1.6 MPI Ambition BSIV,635000.0,2018,Third Party,Petrol,5.0,KA01,1598.0,22.0,13.0,11.0,27.0,6.0,15.41,103.2,153.0,White,Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4413.0,1699.0,1466.0,2552.0,1458.0,1459.0,1121.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,185.0,12.0,"Tubeless, Radial",4.0,460.0,15.0,15.0,bangalore,9
0,Hatchback,70000.0,Manual,2,Volkswagen,Volkswagen Polo,2012,1954,Diesel Highline 1.2L,400000.0,2012,Third Party,Diesel,5.0,KA17,1199.0,11.0,12.0,12.0,16.0,7.0,22.07,73.9,180.0,Others,In-Line Diesel Engine,3.0,4.0,DOHC,CRDI,No,No,3970.0,1682.0,1453.0,2456.0,1458.0,1459.0,1145.0,5.0,Front-Wheel Drive,Power,4.97,Disc,Drum,164.1,14.4,"Tubeless, Radial",5.0,280.0,15.0,15.0,bangalore,9
0,SUV,88556.0,Manual,1,Hyundai,Hyundai Creta,2017,8179,1.6 VTVT SX Plus,966000.0,2017,Comprehensive,Petrol,5.0,KA40,1591.0,21.0,11.0,16.0,24.0,8.0,13.0,121.3,151.0,Silver,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,bangalore,9
0,SUV,48743.0,Manual,1,Ford,Ford Ecosport,2017,892,1.5 TDCi Titanium BSIV,781000.0,2017,Comprehensive,Diesel,5.0,KA03,1498.0,16.0,13.0,13.0,20.0,9.0,22.77,98.59,205.0,Orange,TDCi Diesel Engine,4.0,2.0,SOHC,Direct Injection,Yes,No,3999.0,1765.0,1708.0,2520.0,1519.0,1524.0,1240.0,5.0,Front-Wheel Drive,Power,5.3,Ventilated Disc,Drum,182.0,13.5,"Tubeless, Radial",5.0,346.0,16.0,16.0,bangalore,9
0,SUV,100000.0,Automatic,2,BMW,BMW X3,2016,349,xDrive20d xLine,2800000.0,2016,Third Party,Diesel,5.0,KA51,1995.0,20.0,13.0,15.0,28.0,7.0,18.56,190.0,400.0,Others,xDrive20d Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4657.0,2089.0,1678.0,2810.0,1616.0,1632.0,1740.0,8.0,Four-Wheel Drive,Power,5.95,Disc,Disc,210.0,8.1,"Tubeless, Radial",5.0,485.0,18.0,18.0,bangalore,9
0,Sedan,100000.0,Manual,2,Skoda,Skoda Superb,2012,9004,Elegance 1.8 TSI,385000.0,2012,Third Party,Petrol,5.0,UP14,1798.0,20.0,12.0,13.0,29.0,5.0,13.7,157.75,250.0,Others,Petrol Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4833.0,1817.0,1482.0,2761.0,1458.0,1459.0,1598.0,7.0,Front-Wheel Drive,Power,5.4,Disc,Disc,205.0,9.1,"Tubeless, Radial",4.0,565.0,16.0,16.0,bangalore,9
0,SUV,120000.0,Manual,4,Mahindra,Mahindra XUV500,2012,3823,W8 2WD,600000.0,2012,Third Party,Diesel,7.0,KA50,2179.0,17.0,11.0,12.0,22.0,6.0,15.1,140.0,330.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1458.0,1459.0,1940.0,6.0,Front-Wheel Drive,Power,5.6,Disc,Disc & Caliper Type,175.0,12.5,"Tubeless, Radial",5.0,720.0,17.0,17.0,bangalore,9
0,SUV,70000.0,Manual,2,Mahindra,Mahindra TUV 300,2016,3755,T8,600000.0,2016,Third Party,Diesel,7.0,KA03,1493.0,10.0,11.0,11.0,23.0,4.0,18.49,100.0,240.0,Others,mHawk 100 Diesel Engine,3.0,2.0,DOHC,CRDi,Yes,No,3995.0,1835.0,1826.0,2680.0,1458.0,1459.0,1755.0,5.0,Rear-Wheel Drive,Power,5.35,Disc,Drum,156.0,13.9,"Tubeless, Radial",5.0,384.0,15.0,15.0,bangalore,9
0,Sedan,90000.0,Manual,2,Skoda,Skoda Superb,2012,9004,Elegance 1.8 TSI,365000.0,2012,Third Party,Petrol,5.0,UP14,1798.0,20.0,12.0,13.0,29.0,5.0,13.7,157.75,250.0,Others,Petrol Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4833.0,1817.0,1482.0,2761.0,1458.0,1459.0,1598.0,7.0,Front-Wheel Drive,Power,5.4,Disc,Disc,205.0,9.1,"Tubeless, Radial",4.0,565.0,16.0,16.0,bangalore,9
0,Pickup Trucks,70000.0,Manual,1,Mahindra,Mahindra Bolero Camper,2019,8807,GOLD ZX 2WD,749000.0,2019,Third Party,Diesel,5.0,KA03,2523.0,6.0,5.0,3.0,5.0,7.0,19.23,75.09,200.0,Others,m2DiCR 4 Cyl 2.5L TB,4.0,4.0,DOHC,MPFI,Yes,No,4859.0,1670.0,1855.0,3014.0,1443.0,1335.0,1735.0,5.0,Two-Wheel Drive,Power,5.7,Disc,Drum,165.0,12.36,Radial with Tube,4.0,510.0,16.0,16.0,bangalore,8
0,Hatchback,120000.0,Manual,1,Fiat,Fiat Punto,2014,5278,1.3 Dynamic,350000.0,2014,Third Party,Diesel,5.0,KA03,1248.0,11.0,11.0,9.0,16.0,4.0,20.3,75.0,197.0,Others,MULTIJET,4.0,4.0,DOHC,Direct Injection,Yes,No,3987.0,1687.0,1495.0,2510.0,1458.0,1459.0,960.0,5.0,Front-Wheel Drive,Power,5.0,Ventilated Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,280.0,14.0,14.0,bangalore,9
0,SUV,20000.0,Automatic,1,Hyundai,Hyundai Alcazar,2022,8462,Signature AT,2350000.0,2022,Third Party,Petrol,6.0,KA53,1999.0,28.0,16.0,22.0,32.0,10.0,14.2,156.9,191.0,Gray,2.0 l petrol MPi engine,4.0,4.0,DOHC,MPFI,No,No,4500.0,1790.0,1675.0,2760.0,1458.0,1459.0,1730.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,180.0,18.0,18.0,bangalore,9
0,Hatchback,20000.0,Manual,1,Hyundai,Hyundai i20,2020,6808,Magna Plus BSIV,700000.0,2020,Third Party,Petrol,5.0,KA01,1197.0,16.0,9.0,8.0,26.0,8.0,18.6,81.86,117.0,Others,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1458.0,1459.0,1120.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,285.0,16.0,16.0,bangalore,9
0,Hatchback,50000.0,Manual,2,Hyundai,Hyundai EON,2012,1504,D Lite Plus,230000.0,2012,Third Party,Petrol,5.0,KA19,814.0,7.0,6.0,5.0,12.0,7.0,21.1,55.2,74.5,Others,Petrol Engine,3.0,3.0,SOHC,MPFI,No,No,3495.0,1550.0,1500.0,2380.0,1386.0,1368.0,860.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,135.0,19.0,Tubeless,5.0,215.0,12.0,12.0,bangalore,8
0,SUV,51338.0,Manual,1,Honda,Honda WR-V,2018,5668,i-VTEC VX,875000.0,2019,Comprehensive,Petrol,5.0,KA01,1199.0,21.0,12.0,15.0,28.0,8.0,17.5,88.7,110.0,Red,i-VTEC Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3999.0,1734.0,1601.0,2555.0,1458.0,1459.0,1103.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,164.26,15.31,"Tubeless, Radial",5.0,363.0,16.0,16.0,bangalore,9
0,SUV,97334.0,Manual,1,Hyundai,Hyundai Creta,2017,5755,1.6 VTVT SX Plus Dual Tone,925000.0,2017,Comprehensive,Petrol,5.0,KA53,1591.0,22.0,11.0,16.0,24.0,8.0,15.29,121.3,151.0,Silver,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1300.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,185.0,11.2,Tubeless,5.0,400.0,17.0,17.0,bangalore,9
0,SUV,53031.0,Manual,2,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,930000.0,2016,Comprehensive,Petrol,5.0,KA05,1591.0,21.0,11.0,16.0,24.0,8.0,13.0,121.3,151.0,Red,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,bangalore,9
0,SUV,51580.0,Manual,2,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,898000.0,2016,Comprehensive,Petrol,5.0,KA53,1591.0,21.0,11.0,16.0,24.0,8.0,13.0,121.3,151.0,Red,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,bangalore,9
0,Sedan,57000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2017,4549,200 CDI Sport,2395000.0,2017,Comprehensive,Diesel,5.0,KA05,2143.0,24.0,13.0,15.0,28.0,9.0,17.9,136.0,300.0,Red,In Line Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4630.0,1777.0,1432.0,2699.0,1549.0,1547.0,1570.0,7.0,Front-Wheel Drive,Power,5.5,Disc,Disc,220.0,9.8,"Tubeless, Radial",4.0,470.0,17.0,17.0,bangalore,9
0,Hatchback,23920.0,Manual,1,Maruti,Maruti S-Presso,2020,7173,VXI Plus 2019-2022,449000.0,2020,Third Party,Petrol,5.0,KA52,998.0,8.0,6.0,5.0,20.0,10.0,21.7,65.71,89.0,Red,K10C,3.0,4.0,DOHC,MPFI,No,No,3565.0,1520.0,1567.0,2380.0,1316.0,1318.0,755.5,5.0,Front-Wheel Drive,Power,4.5,Ventilated Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,510.0,16.0,16.0,bangalore,9
0,SUV,65000.0,Automatic,1,Hyundai,Hyundai Creta,2018,1444,1.6 CRDi AT SX Plus,1485000.0,2018,Comprehensive,Diesel,5.0,KA51,1582.0,21.0,11.0,16.0,24.0,8.0,17.01,126.2,259.9,White,U2 CRDI VGT Engine,4.0,4.0,DOHC,CRDi,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1320.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,bangalore,9
0,Hatchback,66434.0,Manual,2,Honda,Honda Brio,2012,1203,S MT,335000.0,2012,Comprehensive,Petrol,5.0,KA05,1198.0,10.0,8.0,5.0,16.0,3.0,19.4,86.8,109.0,Others,i-VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,3610.0,1680.0,1500.0,2345.0,1480.0,1465.0,925.0,5.0,Front-Wheel Drive,Power,4.5,Disc,Drum,164.0,14.5,"Tubeless, Radial",5.0,175.0,14.0,14.0,bangalore,9
0,SUV,54097.0,Manual,1,Honda,Honda WR-V,2017,5668,i-VTEC VX,825000.0,2018,Comprehensive,Petrol,5.0,KA04,1199.0,21.0,12.0,15.0,28.0,8.0,17.5,88.7,110.0,White,i-VTEC Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3999.0,1734.0,1601.0,2555.0,1458.0,1459.0,1103.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,164.26,15.31,"Tubeless, Radial",5.0,363.0,16.0,16.0,bangalore,9
0,Hatchback,27655.0,Automatic,1,Toyota,Toyota Glanza,2021,6977,G CVT,935000.0,2021,Third Party,Petrol,5.0,KA03,1197.0,20.0,11.0,16.0,28.0,10.0,19.56,81.8,113.0,White,Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,1458.0,1459.0,935.0,5.0,Front-Wheel Drive,Electric,4.9,Disc,Drum,165.0,12.36,Radial,5.0,339.0,16.0,16.0,bangalore,9
